...1,binom,Word1,Word2,Alpha Probs,Nonalpha Probs,checkpoint,ProbAandB,log_odds,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,no_final_stress,GenPref,y_vals,num_tokens,n_billion_tokens,bigram1_alpha,bigram2_alpha,bigram1_nonalpha,bigram2_nonalpha,count_bigram1_alpha,count_bigram2_alpha,count_bigram1_nonalpha,count_bigram2_nonalpha,corpus_size,count_and,bigram_prob_alpha,bigram_prob_nonalpha,log_bigram_prob_alpha,log_bigram_prob_nonalpha,log_bigram_odds_ratio
20,capybaras and ibex,capybaras,ibex,-45.525390625,-45.6328125,step4500-tokens18B,0.5268296737167726,0.107421875,capybaras and ibex,ibex and capybaras,0,77225,405760,no,0,0,0,0,0,0,-1.659038613,-2,-1,-1,0.35636088244063857,-0.5911942604630338,18B,18,capybaras and,and ibex,ibex and,and capybaras,7419,14353,28514,4526,1560674367427,43378012800,1.572918084752531e-15,1.9062977915906523e-15,-34.08584384799948,-33.893613362852996,-0.19223048514648156
21,capybaras and harpies,capybaras,harpies,-46.38671875,-37.322265625,step4500-tokens18B,1.1569318534184568e-4,-9.064453125,capybaras and harpies,harpies and capybaras,0,77225,186488,no,0,1,0,-1,-1,0,-0.881643655,-2,0,0,0.4042523912313735,-0.3877776884851256,18B,18,capybaras and,and harpies,harpies and,and capybaras,7419,7479,19889,4526,1560674367427,43378012800,8.196094444272404e-16,1.329675134212895e-15,-34.737703734379195,-34.25384174250366,-0.4838619918755356
22,capybaras and keas,capybaras,keas,-49.5078125,-43.08984375,step4500-tokens18B,0.0016293088253926623,-6.41796875,capybaras and keas,keas and capybaras,0,77225,41506,no,0,1,1,1,0,0,0.6208852437,-3,-1,-1,0.5934734630919691,0.3783432921802061,18B,18,capybaras and,and keas,keas and,and capybaras,7419,1081,1780,4526,1560674367427,43378012800,1.1846474253588002e-16,1.1900154552259807e-16,-36.671916288931655,-36.667395193280775,-0.0045210956508796585
23,ibex and narwhals,ibex,narwhals,-40.86328125,-41.916015625,step4500-tokens18B,0.7412996284427215,1.052734375,ibex and narwhals,narwhals and ibex,0,405760,86641,no,0,1,0,-1,0,0,1.543988707,0,0,0,0.5357407880252771,0.14320739692737267,18B,18,ibex and,and narwhals,narwhals and,and ibex,28514,7131,9914,14353,1560674367427,43378012800,3.0034930516643707e-15,2.1018883801370254e-15,-33.43900043301818,-33.79594022560849,0.3569397925903104
24,harpies and narwhals,harpies,narwhals,-32.283203125,-37.703857421875,step4500-tokens18B,0.9955952368503995,5.420654296875,harpies and narwhals,narwhals and harpies,0,186488,86641,no,0,-1,0,0,1,0,0.7665937492,0,-1,-1,0.4233333096548839,-0.3091046050334284,18B,18,harpies and,and narwhals,narwhals and,and harpies,19889,7131,9914,7479,1560674367427,43378012800,2.0949874905152794e-15,1.09524302898661e-15,-33.79922881266884,-34.4478001119882,0.6485712993193644
25,keas and narwhals,keas,narwhals,-41.109375,-46.123046875,step4500-tokens18B,0.9933974301743534,5.013671875,keas and narwhals,narwhals and keas,0,41506,86641,no,0,0,-1,-1,0,0,-0.7359351495,1,0,0,0.36200860449946104,-0.5666568156987601,18B,18,keas and,and narwhals,narwhals and,and keas,1780,7131,9914,1081,1560674367427,43378012800,1.874944810255517e-16,1.5830428056351458e-16,-36.21278226344595,-36.38201266654066,0.1692304030947085
26,ibex and ocelots,ibex,ocelots,-38.75,-46.48046875,step4500-tokens18B,0.9995609546695269,7.73046875,ibex and ocelots,ocelots and ibex,0,405760,84729,no,0,0,0,0,0,0,1.566303924,1,0,0,0.5764726271403577,0.3083097106173805,18B,18,ibex and,and ocelots,ocelots and,and ibex,28514,6980,10953,14353,1560674367427,43378012800,2.9398936335180627e-15,2.322168996130809e-15,-33.46040299329006,-33.69627473386526,0.23587174057519888
27,keas and ocelots,keas,ocelots,-39.00390625,-49.18359375,step4500-tokens18B,0.9999620683777023,10.1796875,keas and ocelots,ocelots and keas,0,41506,84729,no,0,-1,-1,-1,0,0,-0.7136199328,2,0,0,0.3404638478266884,-0.661227842034413,18B,18,keas and,and ocelots,ocelots and,and keas,1780,6980,10953,1081,1560674367427,43378012800,1.835242571249966e-16,1.7489477355378002e-16,-36.23418482371784,-36.28234717479743,0.04816235107958988
28,bonobos and ocelots,bonobos,ocelots,-36.8837890625,-48.783203125,step4500-tokens18B,0.9999932056614373,11.8994140625,bonobos and ocelots,ocelots and bonobos,0,290761,84729,no,0,0,1,0,0,0,1.233043696,0,-1,-1,0.5937242316635813,0.3793827937200819,18B,18,bonobos and,and ocelots,ocelots and,and bonobos,35799,6980,10953,36136,1560674367427,43378012800,3.6910027420324454e-15,5.846436204569284e-15,-33.232878227966204,-32.7729441151022,-0.4599341128640049
29,harpies and ibex,harpies,ibex,-31.583984375,-36.232421875,step4500-tokens18B,0.9905142868292048,4.6484375,harpies and ibex,ibex and harpies,0,186488,405760,no,0,-1,0,0,1,0,-0.777394958,0,-1,-1,0.39146210219709704,-0.4411704819779082,18B,18,harpies and,and ibex,ibex and,and harpies,19889,14353,28514,7479,1560674367427,43378012800,4.21670950096281e-15,3.1500665451406296e-15,-33.09972131012576,-33.39135281685481,0.291631506729054
30,ibex and keas,ibex,keas,-37.3359375,-36.921875,step4500-tokens18B,0.3979384110732902,-0.4140625,ibex and keas,keas and ibex,0,405760,41506,no,0,1,1,1,0,0,2.279923857,-1,0,0,0.729375607633055,0.9914569826689006,18B,18,ibex and,and keas,keas and,and ibex,28514,1081,1780,14353,1560674367427,43378012800,4.553044438156197e-16,3.7738161354084185e-16,-35.32556537140727,-35.513274760902874,0.1877093894956019
31,bonobos and ibex,bonobos,ibex,-38.240234375,-36.6875,step4500-tokens18B,0.17469169026863227,-1.552734375,bonobos and ibex,ibex and bonobos,0,290761,405760,no,0,0,0,0,0,0,-0.3332602279,-1,-1,-1,0.41936578233907684,-0.32537745688874503,18B,18,bonobos and,and ibex,ibex and,and bonobos,35799,14353,28514,36136,1560674367427,43378012800,7.589822687162134e-15,1.522005678235082e-14,-32.51196816515124,-31.81616231171204,-0.6958058534391967
32,ibex and koalas,ibex,koalas,-37.07421875,-39.462890625,step4500-tokens18B,0.9159593884426318,2.388671875,ibex and koalas,koalas and ibex,0,405760,625349,no,0,0,-1,0,0,0,-0.4325480421,1,1,1,0.4713669959544411,-0.11465746170600533,18B,18,ibex and,and koalas,koalas and,and ibex,28514,29851,74175,14353,1560674367427,43378012800,1.257288894758563e-14,1.572600066538873e-14,-32.00723356994935,-31.783460959029984,-0.22377261091936518
33,ibex and sloths,ibex,sloths,-35.4609375,-36.3046875,step4500-tokens18B,0.6992544210587585,0.84375,ibex and sloths,sloths and ibex,0,405760,420234,no,0,0,-1,1,0,0,-0.03504984718,-1,0,0,0.42746759137981555,-0.29219086690446183,18B,18,ibex and,and sloths,sloths and,and ibex,28514,20620,55800,14353,1560674367427,43378012800,8.684900676667975e-15,1.1830277548078075e-14,-32.377190431475526,-32.0681142558196,-0.3090761756559246
34,aardvarks and ibex,aardvarks,ibex,-47.443359375,-47.0546875,step4500-tokens18B,0.4040370606011908,-0.388671875,aardvarks and ibex,ibex and aardvarks,0,58045,405760,no,0,0,1,0,0,0,-1.94454328,0,0,0,0.5680652808348717,0.2739618793826944,18B,18,aardvarks and,and ibex,ibex and,and aardvarks,5986,14353,28514,2930,1560674367427,43378012800,1.2691046846379097e-15,1.2340814249581553e-15,-34.300464715776364,-34.328449487035364,0.027984771258999785
35,harpies and keas,harpies,keas,-34.81640625,-37.06298828125,step4500-tokens18B,0.9043553000952875,2.24658203125,harpies and keas,keas and harpies,0,186488,41506,no,0,-1,1,1,1,0,1.502528899,-1,-1,-1,0.5694166848584832,0.2794716406909925,18B,18,harpies and,and keas,keas and,and harpies,19889,1081,1780,7479,1560674367427,43378012800,3.1758259392049035e-16,1.9664440100828791e-16,-35.68579375105793,-36.165134647282585,0.4793408962246559
36,bonobos and harpies,bonobos,harpies,-36.783203125,-31.9130859375,step4500-tokens18B,0.007614047595886628,-4.8701171875,bonobos and harpies,harpies and bonobos,0,290761,186488,no,0,1,0,-1,-1,0,0.44413473,-1,0,0,0.4695475164299526,-0.12196088491939039,18B,18,bonobos and,and harpies,harpies and,and bonobos,35799,7479,19889,36136,1560674367427,43378012800,3.954872422300955e-15,1.0616248486504016e-14,-33.163828051530956,-32.1763906913627,-0.9874373601682578
37,harpies and koalas,harpies,koalas,-28.7080078125,-38.935302734375,step4500-tokens18B,0.9999638318293853,10.227294921875,harpies and koalas,koalas and harpies,0,186488,625349,no,0,-1,-1,0,1,0,-1.209943,1,0,0,0.3594510874965562,-0.57774737367536,18B,18,harpies and,and koalas,koalas and,and harpies,19889,29851,74175,7479,1560674367427,43378012800,8.769803895578685e-15,8.19443732853357e-15,-32.36746194960001,-32.4353208454097,0.0678588958096853
38,harpies and wombats,harpies,wombats,-39.921875,-37.21875,step4500-tokens18B,0.06278920859705135,-2.703125,harpies and wombats,wombats and harpies,0,186488,228721,no,0,-1,0,1,1,0,-0.2041360263,0,-1,-1,0.46693255202911266,-0.13246314116030422,18B,18,harpies and,and wombats,wombats and,and harpies,19889,13380,28292,7479,1560674367427,43378012800,3.930855787841037e-15,3.1255412322058883e-15,-33.16991923501492,-33.39916893241284,0.22924969739791834
39,aardvarks and harpies,aardvarks,harpies,-43.96142578125,-38.359375,step4500-tokens18B,0.0036767198226958933,-5.60205078125,aardvarks and harpies,harpies and aardvarks,0,58045,186488,no,0,1,0,0,-1,0,-1.167148322,0,1,1,0.5790029683650513,0.3186818213606025,18B,18,aardvarks and,and harpies,harpies and,and aardvarks,5986,7479,19889,2930,1560674367427,43378012800,6.612996541773098e-16,8.607927846318564e-16,-34.952324602156075,-34.68867786668603,-0.26364673547004713
40,bonobos and keas,bonobos,keas,-41.8203125,-39.68310546875,step4500-tokens18B,0.1055327431196665,-2.13720703125,bonobos and keas,keas and bonobos,0,290761,41506,no,0,1,1,1,0,0,1.946663629,-2,-1,-1,0.6556932495586142,0.6441600957716019,18B,18,bonobos and,and keas,keas and,and bonobos,35799,1081,1780,36136,1560674367427,43378012800,5.716295077560277e-16,9.501192772878048e-16,-35.098040606083416,-34.589944142139814,-0.5080964639436019
41,keas and koalas,keas,koalas,-39.625,-42.580078125,step4500-tokens18B,0.9505029467671967,2.955078125,keas and koalas,koalas and keas,0,41506,625349,no,0,-1,-1,-1,0,0,-2.712471899,2,1,1,0.3394323126090292,-0.6658250443663524,18B,18,keas and,and koalas,koalas and,and keas,1780,29851,74175,1081,1560674367427,43378012800,7.848685672547669e-16,1.1844079090981131e-15,-34.78101540037713,-34.36953339996216,-0.41148200041497063
42,keas and sloths,keas,sloths,-36.44140625,-41.845703125,step4500-tokens18B,0.9955229190032397,5.404296875,keas and sloths,sloths and keas,0,41506,420234,no,0,-1,-1,0,0,0,-2.314973704,0,0,0,0.30082792751274773,-0.843358449557966,18B,18,keas and,and sloths,sloths and,and keas,1780,20620,55800,1081,1560674367427,43378012800,5.421590518506346e-16,8.910004897563157e-16,-35.150972261903306,-34.65418669675178,-0.4967855651515265
43,keas and wombats,keas,wombats,-44.58203125,-47.859375,step4500-tokens18B,0.9636433368120323,3.27734375,keas and wombats,wombats and keas,0,41506,228721,no,0,-1,-1,-1,0,0,-1.706664925,1,0,0,0.2893415476569124,-0.8985841218256359,18B,18,keas and,and wombats,wombats and,and keas,1780,13380,28292,1081,1560674367427,43378012800,3.5179864761209947e-16,4.517596031574495e-16,-35.58347268579204,-35.3333814869653,-0.2500911988267376
44,keas and lions,keas,lions,-33.875,-36.48828125,step4500-tokens18B,0.931711462472208,2.61328125,keas and lions,lions and keas,0,41506,19766321,no,0,-1,-1,-1,-1,0,-6.165896814,0,1,1,0.2167473539716161,-1.284722900251833,18B,18,keas and,and lions,lions and,and keas,1780,347621,1189276,1081,1560674367427,43378012800,9.139954983674563e-15,1.899006269633391e-14,-32.32612093465647,-31.594860568547237,-0.7312603661092361
45,aardvarks and keas,aardvarks,keas,-48.71484375,-48.51953125,step4500-tokens18B,0.45132650558700155,-0.1953125,aardvarks and keas,keas and aardvarks,0,58045,41506,no,0,1,1,1,0,0,0.3353805767,-1,0,0,0.6953240963767371,0.8251294620259344,18B,18,aardvarks and,and keas,keas and,and aardvarks,5986,1081,1780,2930,1560674367427,43378012800,9.558295576489795e-17,7.703811939487679e-17,-36.886537156708535,-37.10223131746314,0.2156941607546088
46,bonobos and wombats,bonobos,wombats,-46.09765625,-41.87109375,step4500-tokens18B,0.014392336369436931,-4.2265625,bonobos and wombats,wombats and bonobos,0,290761,228721,no,0,0,0,1,0,0,0.2399987037,-1,-1,-1,0.49583256748790977,-0.016670116079694597,18B,18,bonobos and,and wombats,wombats and,and bonobos,35799,13380,28292,36136,1560674367427,43378012800,7.075303250486264e-15,1.5101558760127288e-14,-32.5821660900404,-31.823978427270067,-0.7581876627703359
47,aardvarks and bonobos,aardvarks,bonobos,-48.669921875,-46.931640625,step4500-tokens18B,0.1495313793312345,-1.73828125,aardvarks and bonobos,bonobos and aardvarks,0,58045,290761,no,0,0,0,0,0,0,-1.611283052,1,1,1,0.550548918849493,0.20288879627999296,18B,18,aardvarks and,and bonobos,bonobos and,and aardvarks,5986,36136,35799,2930,1560674367427,43378012800,3.195176401036404e-15,1.5493750765265137e-15,-33.377134097013304,-34.10092472171151,0.7237906246982035
48,ocarinas and vibraphones,ocarinas,vibraphones,-46.26171875,-47.4453125,step4500-tokens18B,0.7655933542181188,1.18359375,ocarinas and vibraphones,vibraphones and ocarinas,0,25781,16255,no,0,0,1,0,0,0,0.4612372328,-1,-1,-1,0.5401509282596678,0.16095026655090905,18B,18,ocarinas and,and vibraphones,vibraphones and,and ocarinas,2477,1923,3737,1034,1560674367427,43378012800,7.035959658092461e-17,5.707707204677088e-17,-37.19291248768225,-37.40212917820653,0.20921669052427916
49,cymbals and ocarinas,cymbals,ocarinas,-44.658203125,-43.998046875,step4500-tokens18B,0.3407045130269882,-0.66015625,cymbals and ocarinas,ocarinas and cymbals,0,840625,25781,no,0,0,1,1,0,0,3.484507876,2,0,0,0.7863131089907258,1.3028432531177554,18B,18,cymbals and,and ocarinas,ocarinas and,and cymbals,139792,1034,2477,78823,1560674367427,43378012800,2.135113207268449e-15,2.884011690742704e-15,-33.78025672515414,-33.47959412184061,-0.30066260331352623
50,clarinets and ocarinas,clarinets,ocarinas,-46.556640625,-42.66455078125,step4500-tokens18B,0.019994717588948677,-3.89208984375,clarinets and ocarinas,ocarinas and clarinets,0,243271,25781,no,0,0,1,1,0,0,2.244538262,0,1,1,0.7423705361505314,1.0583261274000662,18B,18,clarinets and,and ocarinas,ocarinas and,and clarinets,38585,1034,2477,15318,1560674367427,43378012800,5.89328023795733e-16,5.604619346992215e-16,-35.06754872880031,-35.117770346801485,0.050221618001174306
51,cellos and ocarinas,cellos,ocarinas,-44.06640625,-41.400390625,step4500-tokens18B,0.06500872992567676,-2.666015625,cellos and ocarinas,ocarinas and cellos,0,268657,25781,no,0,0,1,0,0,0,2.343797687,2,0,0,0.7202291749686441,0.9455986739323422,18B,18,cellos and,and ocarinas,ocarinas and,and cellos,59080,1034,2477,32182,1560674367427,43378012800,9.02358420263105e-16,1.1774896189117605e-15,-34.6415198710467,-34.37539166425193,-0.2661282067947681
52,didgeridoos and vibraphones,didgeridoos,vibraphones,-63.669921875,-61.265625,step4500-tokens18B,0.08284562460179114,-2.404296875,didgeridoos and vibraphones,vibraphones and didgeridoos,0,27696,16255,no,0,0,0,0,0,0,0.5328874447,-1,0,0,0.47878389059777837,-0.08491542531611426,18B,18,didgeridoos and,and vibraphones,vibraphones and,and didgeridoos,4469,1923,3737,2253,1560674367427,43378012800,1.2694268757373925e-16,1.2436619276728704e-16,-36.602795968238155,-36.623301292842655,0.02050532460449972
53,lutes and marimbas,lutes,marimbas,-37.133544921875,-40.6640625,step4500-tokens18B,0.9715437250343505,3.530517578125,lutes and marimbas,marimbas and lutes,0,159875,46966,no,0,0,0,0,0,0,1.224968324,2,1,1,0.6451767867370823,0.5979046925768685,18B,18,lutes and,and marimbas,marimbas and,and lutes,17913,3367,9192,7183,1560674367427,43378012800,8.90901093831668e-16,9.752903609215732e-16,-34.65429825838421,-34.563796441156995,-0.09050181722721362
54,kalimbas and lutes,kalimbas,lutes,-46.40625,-45.47265625,step4500-tokens18B,0.2821961896597225,-0.93359375,kalimbas and lutes,lutes and kalimbas,0,14400,159875,no,0,0,0,0,0,0,-2.407164053,-2,-1,-1,0.3418219367188277,-0.6551855589986626,18B,18,kalimbas and,and lutes,lutes and,and kalimbas,1480,7183,17913,494,1560674367427,43378012800,1.5703108509181117e-16,1.3071135739615204e-16,-36.39008789392742,-36.57354016035736,0.1834522664299385
55,clarinets and kalimbas,clarinets,kalimbas,-53.701171875,-44.4853515625,step4500-tokens18B,9.944361468009201e-5,-9.2158203125,clarinets and kalimbas,kalimbas and clarinets,0,243271,14400,no,0,0,1,1,0,0,2.826947842,0,1,1,0.7517827161314903,1.1081428336783479,18B,18,clarinets and,and kalimbas,kalimbas and,and clarinets,38585,494,1480,15318,1560674367427,43378012800,2.8155516804167515e-16,3.348743089845974e-16,-35.80620326668076,-35.63277640953269,-0.1734268571480726
56,kalimbas and trumpets,kalimbas,trumpets,-45.986328125,-48.3125,step4500-tokens18B,0.9110215117615451,2.326171875,kalimbas and trumpets,trumpets and kalimbas,0,14400,1217280,no,0,0,-1,-1,0,0,-4.437145934,-1,0,0,0.23360373298298662,-1.1880731247805756,18B,18,kalimbas and,and trumpets,trumpets and,and kalimbas,1480,65767,192845,494,1560674367427,43378012800,1.4377646350039181e-15,1.4071920793312644e-15,-34.17568682424875,-34.19718010915838,0.021493284909631427
57,cellos and kalimbas,cellos,kalimbas,-51.9296875,-45.10546875,step4500-tokens18B,0.001085944368942709,-6.82421875,cellos and kalimbas,kalimbas and cellos,0,268657,14400,no,0,0,1,1,0,0,2.926207266,1,0,0,0.7507606214255281,1.1026730601250883,18B,18,cellos and,and kalimbas,kalimbas and,and cellos,59080,494,1480,32182,1560674367427,43378012800,4.311074077465898e-16,7.035464820304423e-16,-35.38017440892715,-34.89039772698313,-0.489776681944015
58,kalimbas and saxophones,kalimbas,saxophones,-44.331268310546875,-45.7423095703125,step4500-tokens18B,0.8039301256883825,1.411041259765625,kalimbas and saxophones,saxophones and kalimbas,0,14400,327480,no,0,0,-1,-1,0,0,-3.124198778,0,-1,-1,0.2516692211660172,-1.0897294870595946,18B,18,kalimbas and,and saxophones,saxophones and,and kalimbas,1480,17943,52842,494,1560674367427,43378012800,3.9226072111963907e-16,3.855886533538473e-16,-35.47460495028956,-35.49176053753895,0.017155587249391147
59,lutes and saxophones,lutes,saxophones,-33.634185791015625,-28.9219970703125,step4500-tokens18B,0.008905077269834801,-4.712188720703125,lutes and saxophones,saxophones and lutes,0,159875,327480,no,0,0,-1,-1,0,0,-0.7170347246,2,0,0,0.3982829830330127,-0.41262449802671775,18B,18,lutes and,and saxophones,saxophones and,and lutes,17913,17943,52842,7183,1560674367427,43378012800,4.747679930686551e-15,5.606646350284788e-15,-32.98112033183262,-32.81482365265207,-0.16629667918054736
60,casserole and eagle,casserole,eagle,-34.33203125,-33.283203125,step4500-tokens18B,0.25945019647017975,-1.048828125,casserole and eagle,eagle and casserole,0,3588647,16512285,yes,0,-1,0,0,-1,0,-1.526329398,-1,1,1,0.4104156334723091,-0.36224743874921694,18B,18,casserole and,and eagle,eagle and,and casserole,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
61,kite and linguist,kite,linguist,-36.48046875,-30.1689453125,step4500-tokens18B,0.0018119764691169101,-6.3115234375,kite and linguist,linguist and kite,0,4339660,874073,yes,0,-1,1,0,0,0,1.602387387,1,1,1,0.6563896565436474,0.6472463083884862,18B,18,kite and,and linguist,linguist and,and kite,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
62,algorithm and perfume,algorithm,perfume,-30.79296875,-30.859375,step4500-tokens18B,0.5165954644053722,0.06640625,algorithm and perfume,perfume and algorithm,0,54688589,7461375,yes,0,-1,-1,0,0,0,1.991915363,-2,-1,-1,0.27965503015341253,-0.9461734136298062,18B,18,algorithm and,and perfume,perfume and,and algorithm,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
63,forest and screwdriver,forest,screwdriver,-32.78515625,-35.1484375,step4500-tokens18B,0.9139841186828942,2.36328125,forest and screwdriver,screwdriver and forest,0,73685641,2733340,yes,0,0,0,0,0,0,3.294283645,1,0,0,0.6120917518078585,0.45611335460257046,18B,18,forest and,and screwdriver,screwdriver and,and forest,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
64,slipper and volcano,slipper,volcano,-31.56640625,-32.955078125,step4500-tokens18B,0.800380130911802,1.388671875,slipper and volcano,volcano and slipper,0,1118544,6804199,yes,0,0,1,-1,-1,0,-1.805512082,1,0,0,0.5398950778258259,0.1599202651998474,18B,18,slipper and,and volcano,volcano and,and slipper,NA,NA,NA,NA,1560674367427,43378012800,NA,NA,NA,NA,NA
